UID,Category,Sub_Cat,Gov_Pvt,Facility,Admin 3,Admin 2,Admin 1,Latitude,Longitude,Facility Type
11053-fac2,General Physician,Clinic,Private,Bismillh Clinic,Khairpur Tamewali,Bahawalpur,Punjab,29.46703898,71.98123354,x
11054-fac2,General Physician,Clinic,Private,Rasheed Clinic,Khairpur Tamewali,Bahawalpur,Punjab,29.46615778,71.976068,x
11055-fac2,Medical Stores,Medical Services,Private,Al-Murtaza Medical Store,Yazman,Bahawalpur,Punjab,29.10450343,71.49432815,x
11056-fac2,Medical Stores,Medical Services,Private,Bilal Medical Store,Yazman,Bahawalpur,Punjab,29.10484559,71.49435752,x
11057-fac2,Medical Stores,Medical Services,Private,Saleem Medical Store,Yazman,Bahawalpur,Punjab,29.10592395,71.49446631,x
11058-fac2,Medical Stores,Medical Services,Private,New Bismillah Medical Store,Yazman,Bahawalpur,Punjab,29.10643323,71.49442363,x
11059-fac2,Medical Stores,Medical Services,Private,Ijaz Medical Store,Yazman,Bahawalpur,Punjab,29.10467122,71.56704918,x
11060-fac2,Medical Stores,Medical Services,Private,Al-Shifa Medical Store,Yazman,Bahawalpur,Punjab,29.09716348,71.61274116,x
11061-fac2,Medical Stores,Medical Services,Private,Pakistan Medical Store,Yazman,Bahawalpur,Punjab,29.09720893,71.61295267,x
11062-fac2,Medical Stores,Medical Services,Private,Madina Medical Store,Yazman,Bahawalpur,Punjab,29.09205803,71.64367494,x
11063-fac2,Medical Stores,Medical Services,Private,Manzar Medical Store,Yazman,Bahawalpur,Punjab,29.08921624,71.69960485,x
11064-fac2,Veterinary,Clinic,Private,Rohi Medical Store & Veterinary Clinic,Yazman,Bahawalpur,Punjab,29.12130515,71.74796209,x
11065-fac2,Medical Stores,Medical Services,Private,Munawar Medical Store,Yazman,Bahawalpur,Punjab,29.12145524,71.74843978,x
11066-fac2,Medical Stores,Medical Services,Private,Javed Medical Store,Yazman,Bahawalpur,Punjab,29.1274629,71.74866335,x
11067-fac2,Medical Stores,Medical Services,Private,Ali Medical Store,Yazman,Bahawalpur,Punjab,29.12733566,71.74814528,x
11068-fac2,Medical Stores,Medical Services,Private,Tariq Medical Store,Yazman,Bahawalpur,Punjab,29.12747024,71.7481552,x
11069-fac2,Medical Stores,Medical Services,Private,Rehman Medical Store,Yazman,Bahawalpur,Punjab,29.03482025,71.2876417,x
11070-fac2,Veterinary,Clinic,Private,New Data Medical & Veterinary Store,Yazman,Bahawalpur,Punjab,29.10401489,71.49372943,x
11071-fac2,General Physician,Clinic,Private,Hassan Clinic,Yazman,Bahawalpur,Punjab,29.10617834,71.27099121,x
11072-fac2,General Physician,Clinic,Private,Saima Clinic,Yazman,Bahawalpur,Punjab,29.11222516,71.75029445,x
11073-fac2,General Physician,Clinic,Private,Sabri Homeo Clinic,Yazman,Bahawalpur,Punjab,29.12009693,71.74748385,x
11074-fac2,Homeopathic,Clinic,Private,Zain Homeopathic Clinic & Store,Yazman,Bahawalpur,Punjab,29.12012926,71.74727455,x
11075-fac2,General Physician,Clinic,Private,Altaf Clinic,Yazman,Bahawalpur,Punjab,29.12087112,71.74591253,x
11076-fac2,General Physician,Clinic,Private,Kausar Clinic,Yazman,Bahawalpur,Punjab,29.12449309,71.75982323,x
11077-fac2,Homeopathic,Clinic,Private,Saif Homeopathic Clinic,Yazman,Bahawalpur,Punjab,29.12738875,71.74843572,x
11078-fac2,Dental Clinic,Clinic,Private,Masood Dental & Homeo Clinic,Yazman,Bahawalpur,Punjab,29.12747224,71.74854006,x
11079-fac2,Homeopathic,Clinic,Private,Rehman Homeo Computerized Clinic,Yazman,Bahawalpur,Punjab,29.12747044,71.74858935,x
11080-fac2,Homeopathic,Clinic,Private,United Homeo Computerized Clinic,Yazman,Bahawalpur,Punjab,29.12746826,71.74863223,x
11081-fac2,General Physician,Clinic,Private,Zahid Clinic,Yazman,Bahawalpur,Punjab,29.12748007,71.74893707,x
11082-fac2,General Physician,Clinic,Private,Zahida Clinic,Yazman,Bahawalpur,Punjab,29.127571,71.74904368,x
11083-fac2,General Physician,Clinic,Private,Yezman Poly Clinic,Yazman,Bahawalpur,Punjab,29.13176234,71.74730341,x
11084-fac2,Medical Stores,Medical Services,Private,Khattak Medical Store,Bhakkar,Bhakkar,Punjab,31.70410844,71.09357052,x
11085-fac2,Medical Stores,Medical Services,Private,Aulakh Medical Store,Bhakkar,Bhakkar,Punjab,31.62706299,71.07423457,x
11086-fac2,Medical Stores,Medical Services,Private,Abbas Medical Store,Bhakkar,Bhakkar,Punjab,31.62660877,71.07261829,x
11087-fac2,Medical Stores,Medical Services,Private,Aftab Medical Store,Bhakkar,Bhakkar,Punjab,31.62667874,71.06754303,x
11088-fac2,Medical Stores,Medical Services,Private,Iqbal Medical Store,Bhakkar,Bhakkar,Punjab,31.62702748,71.06613963,x
11089-fac2,Medical Stores,Medical Services,Private,Fayyaz Medical Store,Bhakkar,Bhakkar,Punjab,31.62663949,71.06245634,x
11090-fac2,Medical Stores,Medical Services,Private,Madina Medical Store,Bhakkar,Bhakkar,Punjab,31.62649824,71.06245095,x
11091-fac2,Medical Stores,Medical Services,Private,Bhakkar Medical Store,Bhakkar,Bhakkar,Punjab,31.62404721,71.06213895,x
11092-fac2,Medical Stores,Medical Services,Private,Raheem Medical Store,Bhakkar,Bhakkar,Punjab,31.62375703,71.06210077,x
11093-fac2,Medical Stores,Medical Services,Private,Qadir Medical Store,Bhakkar,Bhakkar,Punjab,31.47743756,71.03120826,x
11094-fac2,Medical Stores,Medical Services,Private,Ali Medical Store,Bhakkar,Bhakkar,Punjab,31.47718058,71.03106254,x
11095-fac2,Medical Stores,Medical Services,Private,Zain Medical Store,Bhakkar,Bhakkar,Punjab,31.47626154,71.03038401,x
11096-fac2,Medical Stores,Medical Services,Private,Chaudhry Medical Store,Bhakkar,Bhakkar,Punjab,31.41219815,71.01452561,x
11097-fac2,Medical Stores,Medical Services,Private,Khyber Medical Store,Bhakkar,Bhakkar,Punjab,31.41213842,71.01450132,x
11098-fac2,Medical Stores,Medical Services,Private,Sagu Medical Store,Bhakkar,Bhakkar,Punjab,31.41182748,71.01446365,x
11099-fac2,Medical Stores,Medical Services,Private,Health Centre,Bhakkar,Bhakkar,Punjab,31.65915761,71.32686676,x
11100-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Bhakkar,Bhakkar,Punjab,31.41259822,71.01383995,x
11101-fac2,General Hospitals,Medical Facilities,Private,Nasir Hospital,Bhakkar,Bhakkar,Punjab,31.61700988,71.07488253,x
11102-fac2,General Hospitals,Medical Facilities,Private,Abdullah Hospital,Bhakkar,Bhakkar,Punjab,31.61812051,71.06937435,x
11103-fac2,General Hospitals,Medical Facilities,Government,Railway Hospital,Bhakkar,Bhakkar,Punjab,31.6211244,71.06414849,x
11104-fac2,General Physician,Clinic,Private,Own Clinic,Bhakkar,Bhakkar,Punjab,31.62292179,71.0714303,x
11105-fac2,General Hospitals,Medical Facilities,Private,Jatial Hospital,Bhakkar,Bhakkar,Punjab,31.62698208,71.07919499,x
11106-fac2,General Hospitals,Medical Facilities,Private,Saddique Medical Complex,Bhakkar,Bhakkar,Punjab,31.62737224,71.07797095,x
11107-fac2,General Hospitals,Medical Facilities,Private,Shafique Memorial Hospital,Bhakkar,Bhakkar,Punjab,31.66747518,71.08007295,x
11108-fac2,Homeopathic,Clinic,Private,Chishti Al-Shifa Clinic & Homeopathic Store,Bhakkar,Bhakkar,Punjab,31.41426213,71.01504092,x
11109-fac2,Homeopathic,Clinic,Private,Niaz Homeopathic Clinic,Bhakkar,Bhakkar,Punjab,31.41444398,71.01480498,x
11110-fac2,General Physician,Clinic,Private,Doctor Muhammad Nawaz Clinic,Bhakkar,Bhakkar,Punjab,31.53296614,71.03711632,x
11111-fac2,General Physician,Clinic,Private,Mehmood Clinic,Bhakkar,Bhakkar,Punjab,31.60250809,71.05989474,x
11112-fac2,General Physician,Clinic,Private,Hashmi Clinic,Bhakkar,Bhakkar,Punjab,31.6109536,71.07401316,x
11113-fac2,General Physician,Clinic,Private,Rizwi Clinic,Bhakkar,Bhakkar,Punjab,31.61663338,71.07433385,x
11114-fac2,Homeopathic,Clinic,Private,Hafeez Clinic & Homeo Point,Bhakkar,Bhakkar,Punjab,31.6163328,71.06305577,x
11115-fac2,General Physician,Clinic,Private,Remzi Clinic,Bhakkar,Bhakkar,Punjab,31.61977945,71.06941623,x
11116-fac2,General Physician,Clinic,Private,Dr Mohammad Safdar Khan Clinic,Bhakkar,Bhakkar,Punjab,31.62396152,71.07273406,x
11117-fac2,General Physician,Clinic,Private,Salman Clinic,Bhakkar,Bhakkar,Punjab,31.62174997,71.06169367,x
11118-fac2,Homeopathic,Clinic,Private,Sheriz Homeopathic Clinic & Research Centre,Bhakkar,Bhakkar,Punjab,31.62270059,71.06144055,x
11119-fac2,General Physician,Clinic,Private,Al-Shafi Clinic,Bhakkar,Bhakkar,Punjab,31.62282628,71.06273408,x
11120-fac2,Homeopathic,Clinic,Private,Al-Sami Homeopathic Clinic,Bhakkar,Bhakkar,Punjab,31.62281297,71.06345768,x
11121-fac2,Dental Clinic,Clinic,Private,Arif Dental Care Clinic,Bhakkar,Bhakkar,Punjab,31.62274328,71.06369651,x
11122-fac2,General Physician,Clinic,Private,Anwar-E-Bahu Clinic,Bhakkar,Bhakkar,Punjab,31.62453462,71.06420352,x
11123-fac2,General Physician,Clinic,Private,Hepatitis Clinic,Bhakkar,Bhakkar,Punjab,31.62422935,71.06686923,x
11124-fac2,Homeopathic,Clinic,Private,Al-Shifa Homeopathic Clinic & Store,Bhakkar,Bhakkar,Punjab,31.6267259,71.06703407,x
11125-fac2,General Physician,Clinic,Private,Al-Hakeem Surgery Clinic,Bhakkar,Bhakkar,Punjab,31.62651527,71.06848074,x
11126-fac2,General Physician,Clinic,Private,Al-Rauf Clinic,Bhakkar,Bhakkar,Punjab,31.62650412,71.06935583,x
11127-fac2,Homeopathic,Clinic,Private,Al-Noor Homeopathic Clinic,Bhakkar,Bhakkar,Punjab,31.62659395,71.07046261,x
11128-fac2,Homeopathic,Clinic,Private,Azmi Homeopathic Clinic,Bhakkar,Bhakkar,Punjab,31.62660644,71.07149018,x
11129-fac2,Homeopathic,Clinic,Private,Zain Homeopathic Clinic & Store,Bhakkar,Bhakkar,Punjab,31.62656951,71.07176082,x
11130-fac2,Homeopathic,Clinic,Private,Ali Homeopathic Clinic,Bhakkar,Bhakkar,Punjab,31.62651091,71.07213134,x
11131-fac2,General Physician,Clinic,Private,Zahid Masood Clinic,Bhakkar,Bhakkar,Punjab,31.6266571,71.07230898,x
11132-fac2,Veterinary,Clinic,Private,Pakistan Veterinary Clinic,Bhakkar,Bhakkar,Punjab,31.62675449,71.07419346,x
11133-fac2,Homeopathic,Clinic,Private,Jinnah Homeopathic Clinic & Store,Bhakkar,Bhakkar,Punjab,31.62694634,71.07424416,x
11134-fac2,General Physician,Clinic,Private,Bisma Clinic,Bhakkar,Bhakkar,Punjab,31.62922679,71.08980958,x
11135-fac2,General Physician,Clinic,Private,Neo Physics Clinic,Bhakkar,Bhakkar,Punjab,31.62967911,71.09005525,x
11136-fac2,General Physician,Clinic,Private,Hassan Clinic,Bhakkar,Bhakkar,Punjab,31.64284753,71.16045442,x
11137-fac2,General Physician,Clinic,Private,Qazi Clinic,Bhakkar,Bhakkar,Punjab,31.69894485,71.09152856,x
11138-fac2,Medical Stores,Medical Services,Private,Zahid Medical Store,Darya Khan,Bhakkar,Punjab,31.92075444,71.15024353,x
11139-fac2,Medical Stores,Medical Services,Private,Saqlain Medical Store,Darya Khan,Bhakkar,Punjab,31.92135264,71.15156044,x
11140-fac2,Medical Stores,Medical Services,Private,Zaman Medical Store,Darya Khan,Bhakkar,Punjab,31.79395843,71.10840158,x
11141-fac2,Medical Stores,Medical Services,Private,Tariq Medical Store,Darya Khan,Bhakkar,Punjab,31.79264934,71.10825788,x
11142-fac2,Medical Stores,Medical Services,Private,Baloch Medical Store,Darya Khan,Bhakkar,Punjab,31.79244926,71.10800389,x
11143-fac2,Medical Stores,Medical Services,Private,Paracha Medical Store,Darya Khan,Bhakkar,Punjab,31.79217546,71.10816337,x
11144-fac2,Medical Stores,Medical Services,Private,Madni Medical Store,Darya Khan,Bhakkar,Punjab,31.79075568,71.10798419,x
11145-fac2,Medical Stores,Medical Services,Private,Qayyum Medical Store,Darya Khan,Bhakkar,Punjab,31.79024419,71.10770443,x
11146-fac2,Medical Stores,Medical Services,Private,Azhar Medical Store,Darya Khan,Bhakkar,Punjab,31.78934969,71.10345516,x
11147-fac2,Medical Stores,Medical Services,Private,Fayyaz-Ul-Rehman Medical Store,Darya Khan,Bhakkar,Punjab,31.79013047,71.10019059,x
11148-fac2,Medical Stores,Medical Services,Private,Anmol Medical Store,Darya Khan,Bhakkar,Punjab,31.78989677,71.09997858,x
11149-fac2,General Physician,Clinic,Private,Alias Raza Lak Clinic,Darya Khan,Bhakkar,Punjab,31.78747306,71.10273488,x
11150-fac2,General Physician,Clinic,Private,Dr Rafiullah Clinic,Darya Khan,Bhakkar,Punjab,31.7736554,71.10577156,x
11151-fac2,General Physician,Clinic,Private,Dr Riaz Ahmed Riaz Clinic,Darya Khan,Bhakkar,Punjab,31.77663153,71.10609531,x
11152-fac2,General Physician,Clinic,Private,Al-Habib Clinic,Darya Khan,Bhakkar,Punjab,31.78188235,71.10678594,x
11153-fac2,General Physician,Clinic,Private,Al-Azeem Clinic,Darya Khan,Bhakkar,Punjab,31.78406064,71.10346844,x
11154-fac2,Maternity Home,Medical Services,Private,Dua Maternity Clinic,Darya Khan,Bhakkar,Punjab,31.78607012,71.10155375,x
11155-fac2,Maternity Home,Medical Services,Private,Ali Maternity Clinic,Darya Khan,Bhakkar,Punjab,31.78751066,71.10757907,x
11156-fac2,Veterinary,Clinic,Private,Al-Habib Veterinary Clinic,Darya Khan,Bhakkar,Punjab,31.78762936,71.10758761,x
11157-fac2,Veterinary,Clinic,Private,Jadeed Veterinary Clinic,Darya Khan,Bhakkar,Punjab,31.78793834,71.1076085,x
11158-fac2,General Physician,Clinic,Private,Ahmed Clinic,Darya Khan,Bhakkar,Punjab,31.78977513,71.10183162,x
11159-fac2,General Physician,Clinic,Private,Khan Clinic,Darya Khan,Bhakkar,Punjab,31.78998089,71.11021449,x
11160-fac2,Homeopathic,Clinic,Private,German Homeopathic Store & Clinic,Darya Khan,Bhakkar,Punjab,31.79239356,71.1082228,x
11161-fac2,General Physician,Clinic,Private,Bismillah Medicos & Wadud Clinic ?,Darya Khan,Bhakkar,Punjab,31.79083259,71.10800218,x
11162-fac2,General Physician,Clinic,Private,Atiqa Family Clinic,Darya Khan,Bhakkar,Punjab,31.79976405,71.1072407,x
11163-fac2,General Physician,Clinic,Private,Nasir Clinic,Darya Khan,Bhakkar,Punjab,31.91694638,71.14935496,x
11164-fac2,Medical Stores,Medical Services,Private,Mehria Medical Store,Kalur Kot,Bhakkar,Punjab,32.15687621,71.27372208,x
11165-fac2,Medical Stores,Medical Services,Private,Shah Baba Medical Store,Kalur Kot,Bhakkar,Punjab,32.15648234,71.26932767,x
11166-fac2,Medical Stores,Medical Services,Private,Chand Medical Store,Kalur Kot,Bhakkar,Punjab,32.15715806,71.26876421,x
11167-fac2,Homeopathic,Clinic,Private,Rao Homeopathic Medical Store,Kalur Kot,Bhakkar,Punjab,32.15717164,71.26821203,x
11168-fac2,Medical Stores,Medical Services,Private,Ashfaq Medical Store,Kalur Kot,Bhakkar,Punjab,32.15686534,71.26730204,x
11169-fac2,Medical Stores,Medical Services,Private,Malik Medical Store,Kalur Kot,Bhakkar,Punjab,32.1568733,71.26710641,x
11170-fac2,Medical Stores,Medical Services,Private,Muslim Medical Store,Kalur Kot,Bhakkar,Punjab,32.15686299,71.26688512,x
11171-fac2,Medical Stores,Medical Services,Private,Al-Samad Medical Store,Kalur Kot,Bhakkar,Punjab,32.15697898,71.2663556,x
11172-fac2,Medical Stores,Medical Services,Private,Al-Hilal Medical Store,Kalur Kot,Bhakkar,Punjab,32.15747851,71.26377531,x
11173-fac2,Medical Stores,Medical Services,Private,Hamdard Medical Store,Kalur Kot,Bhakkar,Punjab,32.0797962,71.60682401,x
11174-fac2,Medical Stores,Medical Services,Private,Makkah Medical Store,Kalur Kot,Bhakkar,Punjab,32.07974543,71.6064942,x
11175-fac2,Medical Stores,Medical Services,Private,Kamran Medical Store,Kalur Kot,Bhakkar,Punjab,32.07539556,71.60629169,x
11176-fac2,Medical Stores,Medical Services,Private,Al-Madina Medical Store,Kalur Kot,Bhakkar,Punjab,31.97448013,71.1644419,x
11177-fac2,General Hospitals,Medical Facilities,Private,City Surgical Hospital,Kalur Kot,Bhakkar,Punjab,32.15603602,71.27249735,x
11178-fac2,Veterinary,Clinic,Private,Animal Hospital Maibal Sharif,Kalur Kot,Bhakkar,Punjab,32.0379885,71.19732437,x
11179-fac2,Medical Stores,Medical Services,Private,Bhedwal Medical Store,Mankera,Bhakkar,Punjab,31.38812951,71.44217674,x
11180-fac2,Medical Stores,Medical Services,Private,Ghausia Medical Store,Mankera,Bhakkar,Punjab,31.3879914,71.44235606,x
11181-fac2,Medical Stores,Medical Services,Private,Al-Hasnain Medical Store,Mankera,Bhakkar,Punjab,31.38775284,71.4428048,x
11182-fac2,Medical Stores,Medical Services,Private,Madina Medical Store,Mankera,Bhakkar,Punjab,31.38759997,71.44305177,x
11183-fac2,Medical Stores,Medical Services,Private,Al-Awan Medical Store,Mankera,Bhakkar,Punjab,31.3875176,71.44318392,x
11184-fac2,Medical Stores,Medical Services,Private,Tayyab Medical Store,Mankera,Bhakkar,Punjab,31.38748575,71.44323446,x
11185-fac2,Medical Stores,Medical Services,Private,Muzamil Medical Store,Mankera,Bhakkar,Punjab,31.34608146,71.69775329,x
11186-fac2,Medical Stores,Medical Services,Private,Data Medical Store,Mankera,Bhakkar,Punjab,31.34597849,71.69734552,x
11187-fac2,Medical Stores,Medical Services,Private,Bismillah Medical Store,Mankera,Bhakkar,Punjab,31.34627592,71.69674763,x
11188-fac2,Medical Stores,Medical Services,Private,Sadozai Medical Store,Mankera,Bhakkar,Punjab,31.34633062,71.69664636,x
11189-fac2,Medical Stores,Medical Services,Private,Al-Karim Medical Store ?,Mankera,Bhakkar,Punjab,31.34631689,71.69656174,x
11190-fac2,Medical Stores,Medical Services,Private,Chaudhry Medical Store,Mankera,Bhakkar,Punjab,31.31698624,71.22351013,x
11191-fac2,Veterinary,Clinic,Government,Civil Veterinary Hospital,Mankera,Bhakkar,Punjab,31.34625435,71.69497873,x
11192-fac2,Dispensary,Medical Facilities,Private,Free Medical Dispensary Langah,Chakwal,Chakwal,Punjab,33.062483,73.098494,x
11193-fac2,Medical Stores,Medical Services,Private,Standard Medical Store,Chakwal,Chakwal,Punjab,32.93259803,72.85871143,x
11194-fac2,Medical Stores,Medical Services,Private,Hajveri Medical Store,Chakwal,Chakwal,Punjab,32.93406874,72.86267186,x
11195-fac2,Medical Stores,Medical Services,Private,New Chakwal Medical Store,Chakwal,Chakwal,Punjab,32.93149016,72.86375562,x
11196-fac2,Medical Stores,Medical Services,Private,Al-Mustafa Medical Store,Chakwal,Chakwal,Punjab,32.92942415,72.86413129,x
11197-fac2,Medical Stores,Medical Services,Private,Ali Medical Store,Choa Saidan Shah,Chakwal,Punjab,32.71995718,72.98589056,x
11198-fac2,Medical Stores,Medical Services,Private,Khan Medical Store,Choa Saidan Shah,Chakwal,Punjab,32.71818365,72.9855618,x
11199-fac2,Medical Stores,Medical Services,Private,Shahid Medical Store,Choa Saidan Shah,Chakwal,Punjab,32.7180974,72.98529964,x
11200-fac2,Dispensary,Medical Facilities,Government,Dispensary Talagang Road,Kallar Kahar,Chakwal,Punjab,32.788328,72.699403,x
11201-fac2,Medical Stores,Medical Services,Private,Khan Brothers Medical Store,Kallar Kahar,Chakwal,Punjab,32.70741786,72.65874186,x
11202-fac2,Medical Stores,Medical Services,Private,Al-Abbas Medical Store,Kallar Kahar,Chakwal,Punjab,32.664045,72.58682474,x
11203-fac2,General Hospitals,Medical Facilities,Private,Raza Hospital,Tala Gang,Chakwal,Punjab,32.92757311,72.42007364,x
11204-fac2,General Hospitals,Medical Facilities,Private,Malik Hospital,Tala Gang,Chakwal,Punjab,32.92772734,72.41377027,x
11205-fac2,General Physician,Clinic,Private,Qazi Abdul Qadir & Sons Clinic,Tala Gang,Chakwal,Punjab,32.92743375,72.41276257,x
11206-fac2,Diagnostic Centre,Medical Services,Private,Dr Malik Zubair Ultrasound Clinic,Tala Gang,Chakwal,Punjab,32.92770536,72.41618304,x
11207-fac2,Veterinary,Clinic,Private,Awan Poultry & Veterinary Clinic,Tala Gang,Chakwal,Punjab,32.8437733,72.05557977,x
11208-fac2,Diagnostic Centre,Medical Services,Private,Ali Ultrasound Clinic,Tala Gang,Chakwal,Punjab,32.76730629,71.9502851,x
11209-fac2,Medical Stores,Medical Services,Private,Farhan Clinic & Medical Store,Tala Gang,Chakwal,Punjab,32.76833761,71.95286896,x
11210-fac2,General Physician,Clinic,Private,Dr Zahid Hussain Clinic,Tala Gang,Chakwal,Punjab,32.77032921,71.95751108,x
11211-fac2,Maternity Home,Medical Services,Private,Family Care Clinic & Maternity Home,Tala Gang,Chakwal,Punjab,32.77212976,71.9586601,x
11212-fac2,Medical Stores,Medical Services,Private,Noubahar Medical Store,Bhawana,Chiniot,Punjab,31.57073247,72.65085128,x
11213-fac2,Medical Stores,Medical Services,Private,Niaz Medical Store,Bhawana,Chiniot,Punjab,31.49093609,72.86103371,x
11214-fac2,Medical Stores,Medical Services,Private,Ameen Medical Store,Bhawana,Chiniot,Punjab,31.49091287,72.86107958,x
11215-fac2,Veterinary,Clinic,Private,Animals Hospital,Bhawana,Chiniot,Punjab,31.56923708,72.64843009,x
11216-fac2,General Hospitals,Medical Facilities,Private,Dr. Mumtaz Awan Hospital,Bhawana,Chiniot,Punjab,31.56848132,72.65152942,x
11217-fac2,Veterinary,Clinic,Private,Pak Veterinary Clinic,Bhawana,Chiniot,Punjab,31.60442444,72.72807372,x
11218-fac2,Medical Stores,Medical Services,Private,Akash Medical Store,Chiniot,Chiniot,Punjab,31.78921956,73.12667798,x
11219-fac2,Medical Stores,Medical Services,Private,Rana Medical Store,Chiniot,Chiniot,Punjab,31.78873733,73.125376,x
11220-fac2,Medical Stores,Medical Services,Private,Shehzad Babar Medical Store,Chiniot,Chiniot,Punjab,31.73924026,73.02885939,x
11221-fac2,Medical Stores,Medical Services,Private,Intezar Clinic & Medical Store,Chiniot,Chiniot,Punjab,31.73254572,72.97843671,x
11222-fac2,Medical Stores,Medical Services,Private,Arqam Medical Store,Chiniot,Chiniot,Punjab,31.73214752,72.97882901,x
11223-fac2,Medical Stores,Medical Services,Private,Musaddiq Medical Store,Chiniot,Chiniot,Punjab,31.70593339,72.97099177,x
11224-fac2,Medical Stores,Medical Services,Private,Khurram Medical Store,Chiniot,Chiniot,Punjab,31.70839508,72.97519082,x
11225-fac2,Medical Stores,Medical Services,Private,Ali Medical Store,Chiniot,Chiniot,Punjab,31.71048029,72.99242555,x
11226-fac2,General Hospitals,Medical Facilities,Private,Al-Madina Surgical Hospital & Clinic,Chiniot,Chiniot,Punjab,31.71740757,72.98536092,x
11227-fac2,General Physician,Clinic,Private,Ali Clinic,Chiniot,Chiniot,Punjab,31.78928528,73.12681913,x
11228-fac2,Homeopathic,Clinic,Private,Homeopathic Clinic,Chiniot,Chiniot,Punjab,31.78858449,73.12507353,x
11229-fac2,General Physician,Clinic,Private,Syalvi Medical Clinic,Chiniot,Chiniot,Punjab,31.6750633,73.00559444,x
11230-fac2,General Physician,Clinic,Private,Shahipa Clinic,Chiniot,Chiniot,Punjab,31.70884292,72.99340942,x
11231-fac2,General Physician,Clinic,Private,Shamim Clinic,Chiniot,Chiniot,Punjab,31.70918531,72.9913347,x
11232-fac2,General Physician,Clinic,Private,Quresh Clinic,Chiniot,Chiniot,Punjab,31.70885334,72.99174292,x
11233-fac2,Veterinary,Clinic,Private,Zafar & Brothers Veterinary Clinic,Chiniot,Chiniot,Punjab,31.71767834,72.98569387,x
11234-fac2,General Physician,Clinic,Private,Dr M Aslam Sadiq Clinic,Chiniot,Chiniot,Punjab,31.73165851,72.97932959,x
11235-fac2,General Physician,Clinic,Private,Chaudhry Clinic,Chiniot,Chiniot,Punjab,31.73196534,72.97899641,x
11236-fac2,General Physician,Clinic,Private,Shafi Clinic,Chiniot,Chiniot,Punjab,31.73281226,72.97818761,x
11237-fac2,Dispensary,Medical Facilities,Government,Dispensary Kachchiwanga,De-Excluded Area D.G.Khan,Dera Ghazi Khan,Punjab,30.65971834,70.37489632,x
11238-fac2,Dispensary,Medical Facilities,Government,Dispensary Draman,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.0669662,70.74574786,x
11239-fac2,Dispensary,Medical Facilities,Government,Dispensary Shah Sadaruddin,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.2762032,70.7309183,x
11240-fac2,Dispensary,Medical Facilities,Government,Dispensary Basti Jalbani,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,29.84680558,70.69317164,x
11241-fac2,Dispensary,Medical Facilities,Government,Dispensary Tibbi Isran,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.15591993,70.71980172,x
11242-fac2,Dispensary,Medical Facilities,Government,Dispensary Baigey Wala,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,29.99257049,70.65252363,x
11243-fac2,Dispensary,Medical Facilities,Government,Dispensary Bundowani Khosa,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.04460086,70.53344929,x
11244-fac2,Dispensary,Medical Facilities,Government,Dispensary Chabri Bala,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.13654882,70.62767857,x
11245-fac2,Veterinary,Clinic,Private,Veterinary Clinic,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,29.88243763,70.64559755,x
11246-fac2,Medical Stores,Medical Services,Private,Murtaza Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06639155,70.72645931,x
11247-fac2,Medical Stores,Medical Services,Private,Rawal Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06440202,70.69848293,x
11248-fac2,Medical Stores,Medical Services,Private,Rashid Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.05504319,70.64082648,x
11249-fac2,Medical Stores,Medical Services,Private,Nizami Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.05499196,70.63737093,x
11250-fac2,Medical Stores,Medical Services,Private,Zain Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.05215407,70.63657044,x
11251-fac2,Medical Stores,Medical Services,Private,Liaquat Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.05213714,70.63670141,x
11252-fac2,Medical Stores,Medical Services,Private,Khurram Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.05044038,70.63927719,x
11253-fac2,Medical Stores,Medical Services,Private,Aziz Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.05037279,70.63925999,x
11254-fac2,Medical Stores,Medical Services,Private,Gulzar Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.050281,70.63921188,x
11255-fac2,Medical Stores,Medical Services,Private,Faisal Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.03245679,70.64099452,x
11256-fac2,General Hospitals,Medical Facilities,Private,Health Facility,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06369383,70.62371749,x
11257-fac2,General Physician,Clinic,Private,Mariam Clinic,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.05733226,70.64048305,x
