ID,Admin 1,Province PCode,Admin 2,District PCode,Admin 3,Tehsil PCode,Facility,Health Facility Code,Type,,
8359,Balochistan,4,Khuzdar,413,Zehri,41305,Balbal,413035,BHU,,
8360,Balochistan,4,Khuzdar,413,Zehri,41305,Goaniko,413102,CD,,
8361,Balochistan,4,Khuzdar,413,Zehri,41305,Gazzan,413119,BHU,,
8362,Balochistan,4,Khuzdar,413,Zehri,41305,Bhapaw,413120,BHU,,
8363,Balochistan,4,Kalat,411,Kalat,41101,DHQ Hospital,411049,DHQ,,
8364,Balochistan,4,Kalat,411,Kalat,41101,Chashma,411051,MCH,,
8365,Balochistan,4,Kalat,411,Kalat,41101,Goam,411085,MCH,,
8369,Gilgit-Baltistan,6,Astore,60,Shontar,0,BHU Pakorah,606036,BHU,,
8370,Gilgit-Baltistan,6,Astore,60,Astore,0,BHU Parishing,606003,BHU,,
8371,Gilgit-Baltistan,6,Astore,60,Shontar,0,BHU Dirlay,606046,BHU,,
8372,Gilgit-Baltistan,6,Astore,60,Astore,0,CD Gurikot,606028,CD,,
8373,Gilgit-Baltistan,6,Astore,60,Astore,0,CD Dashkin,606047,CD,,
8374,Gilgit-Baltistan,6,Astore,60,Astore,0,CD Ramkha,606016,CD,,
8375,Gilgit-Baltistan,6,Astore,60,Shontar,0,CD Rattu,606017,CD,,
8376,Gilgit-Baltistan,6,Astore,60,Shontar,0,CD Gudai,606010,CD,,
8377,Gilgit-Baltistan,6,Astore,60,Shontar,0,CD Rehmanpure,606018,CD,,
8378,Gilgit-Baltistan,6,Astore,60,Shontar,0,CD Dashkharam,606007,CD,,
8379,Gilgit-Baltistan,6,Astore,60,Shontar,0,CD Minimarg,606013,CD,,
8380,Gilgit-Baltistan,6,Astore,60,Astore,0,FAP Hercho,606030,FAP,,
8381,Gilgit-Baltistan,6,Astore,60,Shontar,0,FAP Meer Malik,606034,FAP,,
12589,Khyber Pakhtunkhwa,8,Khyber Agency,803,Jamrud,803002,CD Chora,803016,CD,,
12590,Khyber Pakhtunkhwa,8,Khyber Agency,803,Jamrud,803002,CD Lala China,803017,CD,,
12579,Khyber Pakhtunkhwa,8,Khyber Agency,803,Landikotal,803001,BHU Allacha,803033,BHU,,
12580,Khyber Pakhtunkhwa,8,Khyber Agency,803,Jamrud,803002,CD Qadam,803013,CD,,
12578,Khyber Pakhtunkhwa,8,Khyber Agency,803,Landikotal,803001,BHU Karamna,803032,BHU,,
8389,Gilgit-Baltistan,6,Diamer,20,Chilas,0,CD Gonerform,602029,CD,,
12581,Khyber Pakhtunkhwa,8,Khyber Agency,803,Jamrud,803002,CD Jabba,803014,CD,,
8392,Gilgit-Baltistan,6,Diamer,20,Chilas,0,FAP Botogah,602020,FAP,,
8393,Gilgit-Baltistan,6,Diamer,20,Darrel-Tangir,0,FAP Gayal,602027,FAP,,
12585,Khyber Pakhtunkhwa,8,Khyber Agency,803,Jamrud,803002,BHU Kambila,803030,BHU,,
12586,Khyber Pakhtunkhwa,8,Khyber Agency,803,Jamrud,803002,CH Jamrud,803011,CH,,
12587,Khyber Pakhtunkhwa,8,Khyber Agency,803,Jamrud,803002,CH Lowara Mina,803012,CH,,
12588,Khyber Pakhtunkhwa,8,Khyber Agency,803,Jamrud,803002,CD Chappari,803015,CD,,
8399,Gilgit-Baltistan,6,Diamer,20,Chilas,0,DHQ Hospital Chilas,602045,DHQ,,
8400,Gilgit-Baltistan,6,Diamer,20,Darrel-Tangir,0,CH Darrel,602043,CH,,
8401,Gilgit-Baltistan,6,Diamer,20,Darrel-Tangir,0,CH Tangir,602044,CH,,
8402,Gilgit-Baltistan,6,Diamer,20,Chilas,0,BHU Thore,602004,BHU,,
8403,Gilgit-Baltistan,6,Diamer,20,Darrel-Tangir,0,BHU Dabaz,602050,BHU,,
8404,Gilgit-Baltistan,6,Diamer,20,Darrel-Tangir,0,BHU Khanbary,602002,BHU,,
8405,Gilgit-Baltistan,6,Diamer,20,Darrel-Tangir,0,CD Goharabad,602009,CD,,
12584,Khyber Pakhtunkhwa,8,Khyber Agency,803,Jamrud,803002,BHU Ali Masjid,803029,BHU,,
8407,Gilgit-Baltistan,6,Diamer,20,Chilas,0,CD Jal,602011,CD,,
8408,Gilgit-Baltistan,6,Diamer,20,Darrel-Tangir,0,CD Phurully,602014,CD,,
12582,Khyber Pakhtunkhwa,8,Khyber Agency,803,Jamrud,803002,CD Pindi Lalma,803018,CD,,
12583,Khyber Pakhtunkhwa,8,Khyber Agency,803,Jamrud,803002,BHU Mia Morcha,803022,BHU,,
8411,Gilgit-Baltistan,6,Diamer,20,Chilas,0,FAP Hudur,602031,FAP,,
8412,Gilgit-Baltistan,6,Diamer,20,Chilas,0,FAP Khiner,602032,FAP,,
8413,Gilgit-Baltistan,6,Diamer,20,Chilas,0,FAP Konkoy Niat,602066,FAP,,
8414,Gilgit-Baltistan,6,Diamer,20,Darrel-Tangir,0,FAP Diamer Tangir,602076,FAP,,
8415,Gilgit-Baltistan,6,Diamer,20,Chilas,0,FAP Loshi,602070,FAP,,
12630,Khyber Pakhtunkhwa,3,Buner,42,Gagra,4203,RHC Dewanbaba,342018,RHC ,,
8452,Punjab,1,Mianwali,830,Mianwali,2, CHIDRU,183014,BHU�,,
8453,Punjab,1,Mianwali,830,Mianwali,2, ABBA KHEL,183007,BHU�,,
8454,Punjab,1,Mianwali,830,Mianwali,2, LALU KHEL,183023,BHU�,,
8456,Punjab,1,Mianwali,830,Mianwali,2,CHAK NO 27DB,183114,BHU�,,
8457,Punjab,1,Mianwali,830,Mianwali,2, MUZAFFARPUR,183026,BHU�,,
8458,Punjab,1,Mianwali,830,Mianwali,2, SHADIA,183032,BHU�,,
12638,Khyber Pakhtunkhwa,3,Buner,42,Chagharzai ,4204,BHU Topai,342009,BHU ,,
12614,Khyber Pakhtunkhwa,3,Buner,42,Dagar,4201,DHQ Hospital Daggar,342030,DHQ ,,
12615,Khyber Pakhtunkhwa,3,Buner,42,Dagar,4201,CH Pachakalay,342031,CH ,,
8462,Punjab,1,Mianwali,830,Piplan,99,DOAABA,183018,BHU�,,
8463,Punjab,1,Mianwali,830,Piplan,99, NASEER WALA,183027,BHU�,,
8465,Punjab,1,Mianwali,830,Piplan,99,KUNDIAN RURAL,183022,BHU�,,
8466,Punjab,1,Mianwali,830,Piplan,99,SANDAN WALA,183031,BHU�,,
8468,Punjab,1,Mianwali,830,Piplan,99,BALA,183009,BHU�,,
12631,Khyber Pakhtunkhwa,3,Buner,42,Gagra,4203,BHU Gagra,342019,BHU ,,
8470,Punjab,1,Mianwali,830,Piplan,99, HAFIZWALA,183067,RHC�,,
8471,Punjab,1,Mianwali,830,Piplan,99, TIBA GAMA SHAH,183034,BHU�,,
11122,Sindh,2,Khairpur,241,Kingri,24104,BHU Kot Mir Mohammad,241073,BHU,,
11121,Sindh,2,Khairpur,241,Faiz Gunj,24101,BHU Ghulam Nabi Rajpur,241072,BHU,,
11120,Sindh,2,Khairpur,241,Kotdiji,24105,GD Khair Muhammad Pato    ,241071,GD,,
11119,Sindh,2,Khairpur,241,Kingri,24104,BHU Kolab Jeal,241070,BHU,,
11118,Sindh,2,Khairpur,241,Kingri,24104,GD Ali Hyder Jalbani,241069,GD,,
11117,Sindh,2,Khairpur,241,Kingri,24104,GD Jadal Khan,241068,GD,,
11116,Sindh,2,Khairpur,241,Faiz Gunj,24101,BHU Basiro,241067,BHU,,
11115,Sindh,2,Khairpur,241,Faiz Gunj,24101,BHU Zafarabad,241066,BHU,,
11114,Sindh,2,Khairpur,241,Gambat,24102,BHU Khuhra,241065,BHU,,
11113,Sindh,2,Khairpur,241,Gambat,24102,MCH Khuhra,241064,MCH,,
11112,Sindh,2,Khairpur,241,Nara,24107,GD Parharo,241063,GD,,
11111,Sindh,2,Khairpur,241,Nara,24107,BHU Pir Bux Gaho,241062,BHU,,
11110,Sindh,2,Khairpur,241,Gambat,24102,BHU Kharalabad,241061,BHU,,
11109,Sindh,2,Khairpur,241,Khairpur,24103,GD Khanpur,241060,GD,,
11108,Sindh,2,Khairpur,241,Khairpur,24103,BHU Tando Nazar Ali,241059,BHU,,
11107,Sindh,2,Khairpur,241,Khairpur,24103,BHU Bago Maitlo,241058,BHU,,
11106,Sindh,2,Khairpur,241,Khairpur,24103,GD Allah Bux Katohar,241057,GD,,
11105,Sindh,2,Khairpur,241,Khairpur,24103,GD Faizabad,241056,GD,,
11104,Sindh,2,Khairpur,241,Khairpur,24103,GD Gabar Maitlo,241055,GD,,
11103,Sindh,2,Khairpur,241,Khairpur,24103,GD Siming,241054,GD,,
11102,Sindh,2,Khairpur,241,Khairpur,24103,BHU Gagri,241053,BHU,,
11101,Sindh,2,Khairpur,241,Khairpur,24103,GD Razi Goth,241052,GD,,
11100,Sindh,2,Khairpur,241,Khairpur,24103,GD Autari,241051,GD,,
11099,Sindh,2,Khairpur,241,Khairpur,24103,GD Shah Ladhani,241050,GD,,
11098,Sindh,2,Khairpur,241,Faiz Gunj,24101,GD Sutyaro,241049,GD,,
11097,Sindh,2,Khairpur,241,Faiz Gunj,24101,GD Khair Muhammad Lashari,241048,GD,,
11096,Sindh,2,Khairpur,241,Faiz Gunj,24101,GD Karoundi,241047,GD,,
11095,Sindh,2,Khairpur,241,Kingri,24104,GD Kandhar,241046,GD,,
11094,Sindh,2,Khairpur,241,Gambat,24102,BHU Saidi lower,241045,BHU,,
11093,Sindh,2,Khairpur,241,Gambat,24102,BHU Kamal Dero,241044,BHU,,
11092,Sindh,2,Khairpur,241,Thari mir wah,24106,BHU Kabir Khan Siyal,241043,BHU,,
11091,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Jiskani,241042,BHU,,
11090,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Nawab wasan ,241041,BHU,,
11089,Sindh,2,Khairpur,241,Gambat,24102,BHU Jado Wahan,241040,BHU,,
11088,Sindh,2,Khairpur,241,Sobho dero,24108,RHC Hingorja,241039,RHC,,
11087,Sindh,2,Khairpur,241,Kingri,24104,BHU Hadal Shah,241038,BHU,,
11086,Sindh,2,Khairpur,241,Gambat,24102,GD Fakir Muhammad Lakho,241037,GD,,
11085,Sindh,2,Khairpur,241,Gambat,24102,GIMS,241036,Teaching Hospital,,
11084,Sindh,2,Khairpur,241,Gambat,24102,BHU Larhi,241035,BHU,,
11083,Sindh,2,Khairpur,241,Gambat,24102,GD Ghulam Jaffar,241034,GD,,
11082,Sindh,2,Khairpur,241,Gambat,24102,GD Arab Phull,241033,GD,,
11081,Sindh,2,Khairpur,241,Gambat,24102,GD Sarohiabad,241032,GD,,
11080,Sindh,2,Khairpur,241,Sobho dero,24108,BHU Gadeji,241031,BHU,,
11079,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Karam Ali Lashari,241030,BHU,,
11078,Sindh,2,Khairpur,241,Kotdiji,24108,BHU Tando Karam Ali Khan,241029,BHU,,
11077,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Murad Gopang,241028,BHU,,
11076,Sindh,2,Khairpur,241,Kotdiji,24105,GD Fatehpur ,241027,GD,,
11075,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Imam Bux Palh,241026,BHU,,
11074,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Fakirabad,241025,BHU,,
11073,Sindh,2,Khairpur,241,Faiz Gunj,24101,BHU Niaz Abad,241024,BHU,,
11072,Sindh,2,Khairpur,241,Faiz Gunj,24101,BHU M. Ramzan Mullo,241023,BHU,,
11071,Sindh,2,Khairpur,241,Kingri,24104,BHU Drib Mehar Ali Shah,241022,BHU,,
11070,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Mithri,241021,BHU,,
11069,Sindh,2,Khairpur,241,Nara,24107,BHU Bachal Bhambhro,241020,BHU,,
11068,Sindh,2,Khairpur,241,Nara,24107,BHU Bachal Bambharo,241019,BHU,,
11067,Sindh,2,Khairpur,241,Nara,24107,MCH Chondiko,241018,MCH,,
11066,Sindh,2,Khairpur,241,Nara,24107,RHC Chondiko,241017,RHC,,
11065,Sindh,2,Khairpur,241,Nara,24107,RHC Naragate,241016,RHC,,
11064,Sindh,2,Khairpur,241,Sobho dero,24108,BHU  Rukrani,241015,BHU,,
11063,Sindh,2,Khairpur,241,Faiz Gunj,24101,BHU Bhangu Behan,241014,BHU,,
11062,Sindh,2,Khairpur,241,Gambat,24102,BHU Belharo,241013,BHU,,
11061,Sindh,2,Khairpur,241,Kotdiji,24105,BHU Amir Ali shah,241012,BHU,,
11060,Sindh,2,Khairpur,241,Khairpur,24103,BHU Babarloi,241011,BHU,,
11059,Sindh,2,Khairpur,241,Khairpur,24103,BHU Uberhi,241010,BHU,,
11058,Sindh,2,Khairpur,241,Faiz Gunj,24101,BHU Arraro,241009,BHU,,
11057,Sindh,2,Khairpur,241,Faiz Gunj,24101,BHU Khush Khair Mohammad,241008,BHU,,
11056,Sindh,2,Khairpur,241,Faiz Gunj,24101,BHU Akri,241007,BHU,,
11055,Sindh,2,Khairpur,241,Faiz Gunj,24101,GD Pir Bux Loothi,241006,GD,,
11054,Sindh,2,Khairpur,241,Kingri,24104,BHU Ahmedpur,241005,BHU,,
11053,Sindh,2,Khairpur,241,Kingri,24104,Mat: Home Ahmedpur,241004,MH,,
11052,Sindh,2,Khairpur,241,Kingri,24104,BHU Mahesar Wada,241003,BHU,,
11051,Sindh,2,Khairpur,241,Gambat,24102,RHC Agra,241002,RHC,,
11050,Sindh,2,Khairpur,241,Gambat,24102,BHU Razi Dero,241001,BHU,,
11049,Sindh,2,N-Feroze,242,N-Feroze,24204,Unani Shifa Khana Masr G wah,242108,USK,,
11048,Sindh,2,N-Feroze,242,N-Feroze,24204,GD Rahmatullah rajper,242107,GD,,
11047,Sindh,2,N-Feroze,242,Bhiria,24201,GD Koro Memon,242106,GD,,
11046,Sindh,2,N-Feroze,242,Bhiria,24201,GD Lutifullah Panhwar,242105,GD,,
11045,Sindh,2,N-Feroze,242,Bhiria,24201,BHU Saeed Khan Lakho,242104,GD,,
11044,Sindh,2,N-Feroze,242,Bhiria,24201,Tharushah,242103,RHC,,
11043,Sindh,2,N-Feroze,242,Moro,24203,RHC Sonahri Farm,242102,RHC,,
11042,Sindh,2,N-Feroze,242,N-Feroze,24204,RHC Padidan,242101,RHC,,
11041,Sindh,2,N-Feroze,242,N-Feroze,24204,DHQ N-Feroze,242100,DHQ,,
11040,Sindh,2,N-Feroze,242,Moro,24203,RHC New Jatoi,242099,RHC,,
11039,Sindh,2,N-Feroze,242,Moro,24203,THQ Moro,242098,THQ,,
11038,Sindh,2,N-Feroze,242,N-Feroze,24204,RHC Mithiani,242097,RHC,,
11037,Sindh,2,N-Feroze,242,Mehrabpur,24205,RHC Mehrabpur,242096,RHC,,
11036,Sindh,2,N-Feroze,242,Bhiria,24201,RHC Machur,242095,RHC,,
11035,Sindh,2,N-Feroze,242,Kandiaro,24202,THQ Kandiaro,242094,THQ,,
11034,Sindh,2,N-Feroze,242,Kandiaro,24202,RHC Kamal Dero,242093,RHC,,
11033,Sindh,2,N-Feroze,242,Mehrabpur,24205,RHC Halani,242092,RHC,,
11032,Sindh,2,N-Feroze,242,N-Feroze,24204,RHC Darya Khan Maree,242091,RHC,,
11031,Sindh,2,N-Feroze,242,Kandiaro,24202,RHC Darbelo,242090,RHC,,
11030,Sindh,2,N-Feroze,242,Bhiria,24201,RHC Bhiria,242089,RHC,,
11029,Sindh,2,N-Feroze,242,Moro,24203,GD Shaheed Jurial Shah Malkani,242088,GD,,
11028,Sindh,2,N-Feroze,242,N-Feroze,24204,GD Shadi Khan Khokhar,242087,GD,,
11027,Sindh,2,N-Feroze,242,Mehrabpur,24205,GD Lat Meer Mohammad Balouch,242086,GD,,
11026,Sindh,2,N-Feroze,242,Bhiria,24201,GD Khuda Bux Siyal,242085,GD,,
11025,Sindh,2,N-Feroze,242,Moro,24203,GD Khameso Khan Dahiri,242084,GD,,
11024,Sindh,2,N-Feroze,242,N-Feroze,24204,GD Essa Khan Maree,242083,GD,,
11023,Sindh,2,N-Feroze,242,Moro,24203,GD Chodri Shah Mohammad ,242082,GD,,
11022,Sindh,2,N-Feroze,242,Moro,24203,GD Chibhar Mahar,242081,GD,,
11021,Sindh,2,N-Feroze,242,Moro,24203,GD Bangal Khan Burdi,242080,GD,,
11020,Sindh,2,N-Feroze,242,Mehrabpur,24205,GD DCD - Rahim Dino Solangi,242079,GD,,
11019,Sindh,2,N-Feroze,242,Mehrabpur,24205,GD Qasim Abad,242078,GD,,
11018,Sindh,2,N-Feroze,242,Mehrabpur,24205,GD New Town,242077,GD,,
11017,Sindh,2,N-Feroze,242,Kandiaro,24202,GD Mureed Solangi,242076,GD,,
11016,Sindh,2,N-Feroze,242,Kandiaro,24202,GD Koro Ujjan,242075,GD,,
11015,Sindh,2,N-Feroze,242,Kandiaro,24202,GD Koro Khan Khushk,242074,GD,,
11014,Sindh,2,N-Feroze,242,Kandiaro,24202,GD Hamaoo,242073,GD,,
11013,Sindh,2,N-Feroze,242,Bhiria,24201,GD Yakoob Tuniya,242072,GD,,
11012,Sindh,2,N-Feroze,242,Moro,24203,GD Sadhuja,242071,GD,,
11011,Sindh,2,N-Feroze,242,Moro,24203,GD Rasool Abad,242070,GD,,
11010,Sindh,2,N-Feroze,242,Moro,24203,GD Rahib Khan Keerio,242069,GD,,
11009,Sindh,2,N-Feroze,242,Moro,24203,GD Lahino Faqeer,242068,GD,,
11008,Sindh,2,N-Feroze,242,Moro,24203,GD Lat Nangar Chandio,242067,GD,,
11007,Sindh,2,N-Feroze,242,N-Feroze,24204,GD Kohi Jalal,242066,GD,,
11006,Sindh,2,N-Feroze,242,Moro,24203,GD Jumo Noorio,242065,GD,,
11005,Sindh,2,N-Feroze,242,N-Feroze,24204,GD Jahan Khan Jatoi,242064,GD,,
11004,Sindh,2,N-Feroze,242,Mehrabpur,24205,GD Hot Khan Jalbani,242063,GD,,
11003,Sindh,2,N-Feroze,242,Moro,24203,GD Bangal Khan Zardari,242062,GD,,
11002,Sindh,2,N-Feroze,242,N-Feroze,24204,GD Atal Bohio,242061,GD,,
11001,Sindh,2,N-Feroze,242,Kandiaro,24202,GD DCD - Deehat,242060,GD,,
11000,Sindh,2,N-Feroze,242,Kandiaro,24202,GD Sub health center Bakhri,242059,GD,,
10999,Sindh,2,N-Feroze,242,Mehrabpur,24205,GD Bahro Mullan,242058,GD,,
10998,Sindh,2,N-Feroze,242,N-Feroze,24204,GD Noor pur,242057,GD,,
10997,Sindh,2,N-Feroze,242,Mehrabpur,24205,GD Motan Haji,242056,GD,,
10996,Sindh,2,N-Feroze,242,N-Feroze,24204,GD Molvi Abdul Rehman,242055,GD,,
10995,Sindh,2,N-Feroze,242,Moro,24203,GD Lundo,242054,GD,,
10994,Sindh,2,N-Feroze,242,Bhiria,24201,GD Ibraheem Channa,242053,GD,,
10993,Sindh,2,N-Feroze,242,Moro,24203,GD Hajjan Shah,242052,GD,,
10992,Sindh,2,N-Feroze,242,N-Feroze,24204,GD Gul Khan Maree,242051,GD,,
10991,Sindh,2,N-Feroze,242,Moro,24203,GD Gachero,242050,GD,,
10990,Sindh,2,N-Feroze,242,N-Feroze,24204,GD Dhingano Khan Chandio,242049,GD,,
10989,Sindh,2,N-Feroze,242,N-Feroze,24204,GD Allah Bux Maree,242048,GD,,
10988,Sindh,2,N-Feroze,242,Moro,24203,GD Ahmedani Laghari,242047,GD,,
10987,Sindh,2,N-Feroze,242,N-Feroze,24204,GD Abraan,242046,GD,,
10986,Sindh,2,N-Feroze,242,Kandiaro,24202,GD Faiz Mohammad Rajpar,242045,GD,,
10985,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Fazul Mohammad Sahito,242044,BHU,,
10984,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Tunia Baqa Shah,242043,BHU,,
10983,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Soomar Chanar,242042,BHU,,
10982,Sindh,2,N-Feroze,242,Mehrabpur,24205,BHU Saeedpur,242041,BHU,,
10981,Sindh,2,N-Feroze,242,Moro,24203,BHU Raheem Chand,242040,BHU,,
10980,Sindh,2,N-Feroze,242,Moro,24203,BHU Qamar u din Chandio,242039,BHU,,
10979,Sindh,2,N-Feroze,242,Moro,24203,BHU Puran,242038,BHU,,
10978,Sindh,2,N-Feroze,242,N-Feroze,24204,BHU Pinjal Faqeer,242037,BHU,,
10977,Sindh,2,N-Feroze,242,N-Feroze,24204,BHU Phull,242036,BHU,,
10976,Sindh,2,N-Feroze,242,Bhiria,24201,BHU Palhano,242035,BHU,,
10975,Sindh,2,N-Feroze,242,Moro,24203,BHU Nanda Dongar,242034,BHU,,
10974,Sindh,2,N-Feroze,242,Moro,24203,BHU Murad Pahor,242033,BHU,,
10973,Sindh,2,N-Feroze,242,Moro,24203,BHU Mulo Ismaeel,242032,BHU,,
10972,Sindh,2,N-Feroze,242,Mehrabpur,24205,BHU Mulo Dino Rajpar,242031,BHU,,
10971,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Muhabat Dero Jatoi,242030,BHU,,
10970,Sindh,2,N-Feroze,242,N-Feroze,24204,BHU Meeran pur,242029,BHU,,
10969,Sindh,2,N-Feroze,242,N-Feroze,24204,BHU Masarji Wah,242028,BHU,,
10968,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Manjuth,242027,BHU,,
10967,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Mahmood Chandio,242026,BHU,,
10966,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Larak,242025,BHU,,
10965,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Kandhar,242024,BHU,,
10964,Sindh,2,N-Feroze,242,Mehrabpur,24205,BHU Lakha Road,242023,BHU,,
10963,Sindh,2,N-Feroze,242,Bhiria,24201,BHU Kunda Kahi,242022,BHU,,
10962,Sindh,2,N-Feroze,242,Mehrabpur,24205,BHU Kotri Kabir,242021,BHU,,
10961,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Kot Ghulam Shah,242020,BHU,,
10960,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Khanwahan,242019,BHU,,
10959,Sindh,2,N-Feroze,242,N-Feroze,24204,BHU Kamil Rajpar,242018,BHU,,
10958,Sindh,2,N-Feroze,242,Moro,24203,BHU Gul Mohammad Jatoi,242017,BHU,,
10957,Sindh,2,N-Feroze,242,Bhiria,24201,BHU Ghairgaju,242016,BHU,,
10956,Sindh,2,N-Feroze,242,Mehrabpur,24205,BHU Jaindo Rajpar,242015,BHU,,
10955,Sindh,2,N-Feroze,242,Moro,24203,BHU Fatu Bilal,242014,BHU,,
10954,Sindh,2,N-Feroze,242,Moro,24203,BHU Diloo Shah,242013,BHU,,
10953,Sindh,2,N-Feroze,242,Moro,24203,BHU Deparja,242012,BHU,,
10952,Sindh,2,N-Feroze,242,N-Feroze,24204,BHU Dageja,242011,BHU,,
10951,Sindh,2,N-Feroze,242,Bhiria,24201,BHU Daali,242010,BHU,,
10950,Sindh,2,N-Feroze,242,Bhiria,24201,BHU Chanhi Suleman,242009,BHU,,
10949,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Bhorti,242008,BHU,,
10948,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Bhaunr,242007,BHU,,
10947,Sindh,2,N-Feroze,242,Bhiria,24201,BHU Bhiria Road,242006,BHU,,
10946,Sindh,2,N-Feroze,242,Mehrabpur,24205,BHU Behlani,242005,BHU,,
10945,Sindh,2,N-Feroze,242,Kandiaro,24202,BHU Bazidpur,242004,BHU,,
10944,Sindh,2,N-Feroze,242,N-Feroze,24204,BHU Baig Mohammad Panhwar,242003,BHU,,
10943,Sindh,2,N-Feroze,242,Mehrabpur,24205,BHU Ali Sher Chang,242002,BHU,,
10942,Sindh,2,N-Feroze,242,Mehrabpur,24205,BHU Ali Mohammad Phariro,242001,BHU,,
10941,Sindh,2,Ghotki,245,Mirpur Mathelo,24504,BHU Noorabad,245020,BHU,,
10940,Sindh,2,Ghotki,245,Ubauro,24505,BHU Jam Khan Samejo,245112,BHU,,
10939,Sindh,2,Ghotki,245,Ubauro,24505,BHU Haji Abdul Sattar,245137,BHU,,
10938,Sindh,2,Ghotki,245,Ubauro,24505,BHU Soi Sharif,245115,BHU,,
10937,Sindh,2,Ghotki,245,Mirpur Mathelo,24504,BHU Landhyoon Mahar,245183,BHU,,
10936,Sindh,2,Ghotki,245,Ghotki,24502,BHU Umer Daho,245011,BHU,,
10935,Sindh,2,Ghotki,245,Ghotki,24502,BHU Sangri,245010,BHU,,
10934,Sindh,2,Ghotki,245,Ubauro,24505,THQ Ubauro,245143,THQ,,
10933,Sindh,2,Ghotki,245,Mirpur Mathelo,24504,BHU Sono Pitafi,245016,BHU,,
10932,Sindh,2,Ghotki,245,Ghotki,24502,GD Khadwari,245121,GD,,
10931,Sindh,2,Ghotki,245,Ghotki,24502,BHU Taj Muhammad Ruk,245040,BHU,,
10930,Sindh,2,Ghotki,245,Ubauro,24505,GD Chak Shahbaz,245126,GD,,
10929,Sindh,2,Ghotki,245,Ubauro,24505,GD Pir jo Goth,245127,GD,,
10928,Sindh,2,Ghotki,245,Ubauro,24505,GD Jumo Khoso,245138,GD,,
10927,Sindh,2,Ghotki,245,Ubauro,24505,BHU Rawanti,245142,BHU,,
10926,Sindh,2,Ghotki,245,Ubauro,24505,BHU Syed pur,245116,BHU,,
10925,Sindh,2,Ghotki,245,Ubauro,24505,GD Muhammad pur,245129,GD,,
10924,Sindh,2,Ghotki,245,Daharki,24501,BHU Bago Bhutto,245041,BHU,,
10923,Sindh,2,Ghotki,245,Ghotki,24502,BHU Qadir pur,245008,BHU,,
10922,Sindh,2,Ghotki,245,Khan Garh,24503,GD Qazi Badal,245401,GD,,
10921,Sindh,2,Ghotki,245,Khan Garh,24503,BHU Ali Mahar,245003,BHU,,
10920,Sindh,2,Ghotki,245,Khan Garh,24503,BHU Saleh Mahar,245009,BHU,,
10919,Sindh,2,Ghotki,245,Khan Garh,24503,BHU Cooperative Society,245005,BHU,,
10918,Sindh,2,Ghotki,245,Mirpur Mathelo,24504,DHQ Mirpur Mathelo,245086,DHQ,,
10917,Sindh,2,Ghotki,245,Khan Garh,24503,BHU Lohi,245015,BHU,,
10916,Sindh,2,Ghotki,245,Ubauro,24505,BHU Hasoo Daho,245144,BHU,,
10915,Sindh,2,Ghotki,245,Ghotki,24502,GD Sajawl Khan Dhondho,245120,GD,,
10914,Sindh,2,Ghotki,245,Khan Garh,24503,THQ Khan Pur Mahar,245046,THQ,,
10913,Sindh,2,Ghotki,245,Khan Garh,24503,GD Khan Garh,245060,GD,,
10912,Sindh,2,Ghotki,245,Ubauro,24505,BHU Khambra,245113,BHU,,
10911,Sindh,2,Ghotki,245,Daharki,24501,BHU Ahmed Ali Pitafi,245017,BHU,,
10910,Sindh,2,Ghotki,245,Ubauro,24505,BHU Kamu Shaheed,245018,BHU,,
10909,Sindh,2,Ghotki,245,Mirpur Mathelo,24504,RHC Jarwar,245096,RHC,,
10908,Sindh,2,Ghotki,245,Mirpur Mathelo,24504,GD Hayat Pitafi,245123,GD,,
10907,Sindh,2,Ghotki,245,Ubauro,24505,RHC Reti,245001,RHC,,
10906,Sindh,2,Ghotki,245,Ghotki,24502,BHU Hussain Beli,245660,BHU,,
10905,Sindh,2,Ghotki,245,Ghotki,24502,THQ Ghotki,245085,THQ,,
10904,Sindh,2,Ghotki,245,Mirpur Mathelo,24504,BHU Darvesh Naich,245012,BHU,,
10903,Sindh,2,Ghotki,245,Mirpur Mathelo,24504,BHU Garhi Chakar,245102,BHU,,
10902,Sindh,2,Ghotki,245,Mirpur Mathelo,24504,GD Abul Ji Dari,245122,GD,,
